term,mean_tfidf_before,mean_tfidf_after,diff,doc_freq_before,doc_freq_after,clean
climate control,0.0002864839233733433,0.0001134457013735033,-0.00017303822199984,2,1,False
credits increase,0.0002305464153193254,5.736289966211431e-05,-0.0001731835156572111,2,1,False
electricity national,0.00026284927900899045,8.96392554731415e-05,-0.00017321002353584895,2,1,False
nationen,0.00030114512680127066,0.00012791173466140883,-0.00017323339213986183,3,3,True
cdm proposed,0.0004035698749803659,0.00023032889646895324,-0.00017324097851141265,3,3,True
management forests,0.00042838387861836237,0.00025512421574530743,-0.00017325966287305494,3,5,True
applied study,0.0002306388873005127,5.735915091156955e-05,-0.00017327973638894316,2,1,False
klimaschutzpolitik,0.0002931334966076029,0.00011982739225243746,-0.00017330610435516546,2,3,False
credited,0.0004961148146169423,0.0003227266139676679,-0.00017338820064927445,6,5,True
intense,0.0005356335836569433,0.0003622344683563462,-0.0001733991153005971,5,7,True
need developed,0.0002355429096245373,6.207309212222574e-05,-0.00017346981750231155,2,1,False
magnify,0.00028255828262088636,0.00010908630091865424,-0.0001734719817022321,2,1,False
considerable uncertainty,0.00023028235984321073,5.679810469201789e-05,-0.00017348425515119283,2,1,False
sich die,0.00030995964393901984,0.00013643573145642214,-0.0001735239124825977,3,3,True
lessons,0.0026067887800321544,0.002433096441625964,-0.00017369233840619025,33,54,True
entity,0.0005123969966795872,0.0003386838777558964,-0.0001737131189236908,4,9,True
route,0.0005183279193118336,0.0003446068766575709,-0.00017372104265426277,5,4,True
average carbon,0.000492968551345786,0.00031919152925359703,-0.00017377702209218893,5,6,True
margins,0.00025400694899816063,8.021636892847657e-05,-0.00017379058006968407,2,2,False
granted,0.0004380131242323319,0.0002641560919166938,-0.0001738570323156381,4,4,True
charcoal,0.0006045709333074516,0.00043070544541506305,-0.0001738654878923886,3,5,True
calculating,0.0006687575594817934,0.000494858708880635,-0.00017389885060115843,7,10,True
result minor,0.0002597912406996761,8.577932577003633e-05,-0.00017401191492963977,2,1,False
considering carbon,0.000252943861528872,7.886336440450847e-05,-0.00017408049712436353,2,1,False
sahara,0.00029764072993969165,0.00012355692687811038,-0.00017408380306158127,2,3,False
austria,0.0003246127007931437,0.00015045438612769875,-0.00017415831466544493,3,2,True
freedom,0.0001742184500002154,0.0,-0.0001742184500002154,3,0,True
largely based,0.00023917254857535182,6.491834623812493e-05,-0.00017425420233722688,2,1,False
capital costs,0.00027824124578216836,0.00010392198166343244,-0.00017431926411873592,3,2,True
role business,0.0002645241076283735,9.013917111932758e-05,-0.0001743849365090459,2,1,False
event,0.0005079977224950595,0.00033358444772073884,-0.00017441327477432065,5,5,True
reforestation deforestation,0.000289538215229357,0.00011500097400997286,-0.00017453724121938415,3,2,True
regions paper,0.0002336196641784813,5.906647461820361e-05,-0.0001745531895602777,2,1,False
64,0.0004404114481720113,0.0002658471479956437,-0.00017456430017636759,5,6,False
governments,0.00337455614226023,0.003199983223053114,-0.00017457291920711581,45,71,True
presents model,0.00027194526724289437,9.734403345745292e-05,-0.00017460123378544145,3,1,True
shown,0.0015420367014309841,0.0013674199596884562,-0.0001746167417425279,16,30,True
net gains,0.0002227946585937104,4.808191608779287e-05,-0.00017471274250591753,2,1,False
habitats,0.00022371214476059505,4.89510757744097e-05,-0.00017476106898618534,2,1,False
development technology,0.0004887423821222183,0.0003139796717722156,-0.00017476271035000274,2,5,False
facilitated,0.0005463537466862283,0.000371575343429354,-0.00017477840325687434,6,7,True
institutional set,0.00024695589716544787,7.215912171195407e-05,-0.0001747967754534938,2,1,False
country cdm,0.00045364692675174727,0.0002787747338759836,-0.00017487219287576366,4,4,True
south west,0.0002981939212925033,0.0001232795767387449,-0.0001749143445537584,1,2,False
temporarily,0.0002039290453904685,2.894153118436205e-05,-0.00017498751420610644,2,1,False
major cause,0.00030828205590643606,0.00013327931929415628,-0.00017500273661227977,2,2,False
possible cdm,0.0002520151458468606,7.696243834506475e-05,-0.00017505270750179584,2,1,False
barriers development,0.00030805737528276123,0.00013297160559553087,-0.00017508576968723035,2,2,False
spillover,0.00022990586920834986,5.477122415132042e-05,-0.00017513464505702943,2,1,False
emissions annex,0.0002524288582067893,7.71689846215983e-05,-0.00017525987358519099,2,1,False
credits credit,0.00022430185305818528,4.8978141418974436e-05,-0.00017532371163921085,2,1,False
falle,0.0002094382234959995,3.4111771545301924e-05,-0.00017532645195069758,2,1,False
perfect,0.0005905082592091258,0.0004151498822507489,-0.00017535837695837697,6,7,True
ter,0.0002844642542790852,0.00010910062080213474,-0.00017536363347695047,2,2,False
policy institutional,0.0002636001376440239,8.817480979715891e-05,-0.000175425327846865,2,2,False
neglect,0.00028162399312206646,0.00010617172947946195,-0.0001754522636426045,3,2,True
project china,0.0004214435974718798,0.0002459862901900856,-0.00017545730728179415,2,4,False
addresses question,0.00040459109170710604,0.00022903096392415254,-0.0001755601277829535,4,4,True
change response,0.00020586829362957633,3.0248800082313606e-05,-0.00017561949354726272,2,1,False
projects world,0.00024631641531358653,7.066800730573385e-05,-0.0001756484080078527,2,1,False
wesentlichen,0.00025721537748578746,8.15414632307969e-05,-0.00017567391425499056,2,1,False
development projects,0.0007051050273927935,0.0005293878301839558,-0.00017571719720883762,6,10,True
world leading,0.00047539560772511826,0.0002996160278657854,-0.00017577957985933284,4,4,True
permits market,0.0002698974780640052,9.41137513494955e-05,-0.00017578372671450972,2,1,False
entrants,0.0002593613454997685,8.350561290593355e-05,-0.00017585573259383495,2,1,False
expects,0.000224734190283058,4.8806198220370436e-05,-0.00017592799206268757,2,1,False
35 100,0.0002666210763353564,9.060817492639276e-05,-0.00017601290140896366,2,2,False
missed,0.000495725351710743,0.00031970555408691707,-0.00017601979762382595,5,4,True
occurred,0.0010944375415750654,0.0009183995118576219,-0.00017603802971744346,11,21,True
economic policy,0.0005347503861703186,0.00035859629588027534,-0.00017615409029004322,3,9,True
dit,0.00023741979241297833,6.125923974113191e-05,-0.0001761605526718464,2,1,False
proximity,0.0002889215017899407,0.0001127424298702088,-0.00017617907191973188,3,2,True
innovative approaches,0.0003287084197497373,0.0001524951677766418,-0.00017621325197309548,3,2,True
croatia,0.0002532815744849873,7.704141607480926e-05,-0.00017624015841017805,1,2,False
streamlined,0.0004498693023247677,0.00027357486039113985,-0.00017629444193362784,3,4,True
aims reducing,0.00023833626180293888,6.198720152042638e-05,-0.0001763490602825125,2,1,False
change poses,0.00026626214157078956,8.976744242656641e-05,-0.00017649469914422317,2,1,False
research programme,0.00026224723704335745,8.56366617170468e-05,-0.00017661057532631063,2,1,False
contract,0.0008534367806769743,0.0006768200140101196,-0.00017661676666685467,8,11,True
achieving environmental,0.0002734432286082457,9.680978512930355e-05,-0.00017663344347894214,2,1,False
calibration,0.00027132026030318035,9.46779114586648e-05,-0.00017664234884451555,2,1,False
emissions sequester,0.0002493197997806182,7.266960060120385e-05,-0.00017665019917941437,3,1,True
provide real,0.0002493197997806182,7.266960060120385e-05,-0.00017665019917941437,3,1,True
initiatives joint,0.00025365376130942604,7.69964861537357e-05,-0.00017665727515569035,2,1,False
pieces,0.0002853845134415132,0.00010871289043344475,-0.0001766716230080684,2,2,False
cette,0.0003243347753760095,0.00014765044839970477,-0.00017668432697630473,2,3,False
dsm,0.0005231997219216249,0.0003464728907514865,-0.0001767268311701384,2,3,False
environmentally socially,0.00024506876331795613,6.823384754460039e-05,-0.00017683491577335576,3,1,True
bioenergy technology,0.0002421279083858574,6.510893210828577e-05,-0.00017701897627757162,2,1,False
current emissions,0.0002226095316998816,4.558784430689533e-05,-0.00017702168739298628,2,1,False
significant efforts,0.00025185649634951917,7.481676017109543e-05,-0.00017703973617842373,2,1,False
project transaction,0.00023306707768846498,5.600372577092489e-05,-0.0001770633519175401,2,1,False
feedstock,0.0007441244143915828,0.0005670007252941064,-0.0001771236890974764,8,12,True
areas policy,0.0002568698889265623,7.964382019939729e-05,-0.00017722606872716502,2,1,False
capacity developing,0.00028794165782222605,0.0001106517085271954,-0.00017728994929503065,2,2,False
generally low,0.00026589938962549495,8.853458977840465e-05,-0.0001773647998470903,4,1,True
input data,0.00025986340613856314,8.247557883954552e-05,-0.00017738782729901764,1,2,False
reforestation clean,0.0003365326488197264,0.00015904063203762007,-0.00017749201678210635,3,2,True
allocation emission,0.0003118816709152094,0.0001343676065770739,-0.00017751406433813552,3,2,True
project impacts,0.000275671207019924,9.811202997409987e-05,-0.0001775591770458241,2,1,False
sin embargo,0.00023429404635756863,5.6660786147093864e-05,-0.00017763326021047476,2,1,False
embargo,0.00023429404635756863,5.6660786147093864e-05,-0.00017763326021047476,2,1,False
secondary forests,0.00036233983914762144,0.00018467589259513526,-0.00017766394655248618,3,2,True
international private,0.00024030982726259617,6.263511934236849e-05,-0.00017767470792022768,2,1,False
para la,0.000277791062435022,9.985016057445267e-05,-0.00017794090186056932,3,2,True
use related,0.0002192467076446051,4.1305572744880215e-05,-0.0001779411348997249,2,1,False
generate positive,0.0002497289763679,7.176057325209873e-05,-0.00017796840311580127,2,1,False
efforts develop,0.0002945116817054139,0.00011653615838856722,-0.0001779755233168467,2,2,False
mainly based,0.0002548907229654389,7.691257018586545e-05,-0.00017797815277957344,2,1,False
messages,0.0005164995637662719,0.00033844489663339267,-0.00017805466713287919,5,7,True
favored,0.00031542401165707084,0.00013732787833250126,-0.00017809613332456958,2,2,False
social networks,0.00030088623025944627,0.00012277986365119548,-0.0001781063666082508,2,2,False
officials,0.0004854036042925951,0.00030729568900354694,-0.00017810791528904816,5,5,True
change kyoto,0.000977446156377993,0.0007993353541897571,-0.00017811080218823596,10,13,True
carbon income,0.00024939374722509385,7.127121100699755e-05,-0.0001781225362180963,2,1,False
social impacts,0.00042060839332692143,0.00024238772320222081,-0.00017822067012470061,4,4,True
climate emission,0.00023351913561645298,5.51775311031017e-05,-0.00017834160451335126,2,1,False
management current,0.0002509009677999504,7.238736560518966e-05,-0.00017851360219476074,2,1,False
auspices,0.00031810721456343194,0.00013957157696041763,-0.00017853563760301432,2,3,False
established 1997,0.00023733194005459777,5.877711069883711e-05,-0.00017855482935576065,2,1,False
sector involvement,0.0002496586680109406,7.108005269321657e-05,-0.00017857861531772403,2,1,False
policy statements,0.00022713493191025901,4.8538209828238825e-05,-0.0001785967220820202,2,1,False
warming kyoto,0.0002561535816974593,7.743969249919852e-05,-0.0001787138891982608,2,1,False
contribution sustainable,0.0005549939514716104,0.00037619315759589476,-0.00017880079387571566,5,8,True
horizon,0.00042982892574605614,0.00025098485886709674,-0.0001788440668789594,4,7,True
provide analysis,0.0003318058729389824,0.0001529053611011897,-0.0001789005118377927,2,2,False
exporting,0.00040883519012107234,0.0002299234251483716,-0.00017891176497270074,4,5,True
capita,0.0011676636652284919,0.0009887505140927064,-0.00017891315113578547,13,20,True
based systems,0.00027049254599261017,9.154546913901479e-05,-0.00017894707685359537,3,2,True
800,0.00040134381055917216,0.00022234479625084572,-0.00017899901430832644,3,6,False
conservation biodiversity,0.0002697797299083488,9.063244072778757e-05,-0.00017914728918056125,2,2,False
contributing climate,0.0002499544829272102,7.077639066532842e-05,-0.00017917809226188178,2,1,False
nonetheless,0.0004796232956546212,0.00030036000892207435,-0.00017926328673254687,5,6,True
million co2,0.00024820451984801156,6.863084478628089e-05,-0.00017957367506173067,2,1,False
examined,0.0021399638799048356,0.001960224714153645,-0.0001797391657511905,24,49,True
based approaches,0.0004827946324669921,0.0003030242276992918,-0.0001797704047677003,4,5,True
drinking,0.00030801598040882706,0.00012822695464942906,-0.000179789025759398,1,3,False
drinking water,0.00030801598040882706,0.00012822695464942906,-0.000179789025759398,1,3,False
criteria cdm,0.00027551169881515986,9.562286551260949e-05,-0.00017988883330255037,2,2,False
market greenhouse,0.00022786675679399565,4.7750120212882395e-05,-0.00018011663658111326,2,1,False
prevention control,0.00019925884109255195,1.9117583504902047e-05,-0.0001801412575876499,2,1,False
potential bring,0.0003158243462380787,0.0001356350034322802,-0.0001801893428057985,2,2,False
partner,0.00047459617036779727,0.00029435632326024926,-0.00018023984710754801,5,5,True
iniciativa,0.0002311950995351665,5.091899077694293e-05,-0.00018027610875822356,2,1,False
effektiv,0.00023067761208940614,5.034378216510536e-05,-0.00018033382992430077,2,1,False
climate negotiation,0.00024305078860188136,6.269958088769688e-05,-0.00018035120771418448,2,1,False
toxic,0.00027487610393876424,9.444282878875877e-05,-0.00018043327515000545,2,1,False
resources management,0.0002965024872438913,0.00011606253196726775,-0.00018043995527662355,2,2,False
unfccc conference,0.0003389698766171816,0.00015852595050909574,-0.00018044392610808588,3,3,True
collaboration,0.0009918427598470908,0.0008113715550761966,-0.00018047120477089422,8,16,True
neuer,0.00021039481295919376,2.9870209797251126e-05,-0.00018052460316194264,2,1,False
contributors volume,0.000228765210839158,4.821520869544674e-05,-0.00018055000214371126,2,1,False
sont,0.0004333393671422859,0.00025263986196535123,-0.00018069950517693467,3,5,True
trading greenhouse,0.00033583513229018406,0.00015511246636007496,-0.0001807226659301091,2,2,False
equilibrium models,0.0002711509165951003,9.038920368832702e-05,-0.00018076171290677326,2,1,False
international cooperation,0.0016276032489760544,0.0014467237455780642,-0.00018087950339799029,16,30,True
mechanism energy,0.0003287538546387796,0.00014782172685369298,-0.00018093212778508662,2,2,False
mills,0.0005659210977698848,0.00038494921140266636,-0.00018097188636721843,4,5,True
country parties,0.0005336736764953962,0.0003526450684128504,-0.00018102860808254576,4,3,True
types projects,0.0006193769624582114,0.0004383459088173815,-0.00018103105364082985,6,9,True
durch die,0.0003295857234516809,0.0001484872298251319,-0.000181098493626549,4,3,True
